Country_Code;Name;Year_Week;Weekly_Tests;Weekly_Cases;Weekly_Deaths;Weekly_Hospitalizations;Weekly_ICUs;New_Hospitalizations_per_100k;New_ICUs_per_100k;Testing_Rate;Positivity_Rate;Deaths_Per_Million
NLD;Ολλανδία;2021-17;433294;46467;140;1783,0522;381,5134;10,2429613259542;2,19165038426841;2,49;10,72;8,0
NLD;Ολλανδία;2021-18;461132;52456;135;1481,2283;309,7929;8,50909692273402;1,779643001325;2,65;11,38;8,0
NLD;Ολλανδία;2021-19;348485;38169;93;1243,1559;233,0917;7,14146130435243;1,33902399456608;2;10,95;5,0
NLD;Ολλανδία;2021-20;358867;28072;86;930,3747;185,278;5,34465132873812;1,06435240593714;2,06;7,82;5,0
NLD;Ολλανδία;2021-21;294882;21123;51;556,8303;115,5498;3,19877954257453;0,663789672519937;1,69;7,16;3,0
NLD;Ολλανδία;2021-22;299710;15900;59;406,4164;51,7982;2,33470850334599;0,297560887681351;1,72;5,31;3,0
NLD;Ολλανδία;2021-23;284989;9899;22;244,049;40,8409;1,40196956696021;0,234615315287219;1,64;3,47;1,0
NLD;Ολλανδία;2021-24;226708;6290;12;170,3363;32,8719;0,978517534490597;0,188836717182396;1,3;2,77;1,0
NLD;Ολλανδία;2021-25;358864;4324;9;94,6313;17,9301;0,543620852494776;0,103001845735852;2,06;1,2;1,0
NLD;Ολλανδία;2021-26;458918;5812;7;56,7788;8,9651;0,326172511496866;0,0515009228679262;2,64;1,27;0,0
NLD;Ολλανδία;2021-27;537692;39105;11;91,6429;11,9534;0,526453878205468;0,0686678971572349;3,09;7,27;1,0
NLD;Ολλανδία;2021-28;741748;70105;15;276,921;33,868;1,59080628414261;0,194559041945499;4,26;9,45;1,0
NLD;Ολλανδία;2021-29;1050050;44975;28;576,7526;114,5536;3,31322603783658;0,658067347756834;6,03;4,28;2,0
NLD;Ολλανδία;2021-30;793779;24395;33;575,7565;130,4915;3,30750371307348;0,749624543966481;4,56;3,07;2,0
NLD;Ολλανδία;2021-31;648137;18035;50;438,2922;120,5303;2,51782289576528;0,692401296335452;3,72;2,78;3,0
NLD;Ολλανδία;2021-32;508926;16112;43;466,1835;91,6429;2,67804798913216;0,526453878205468;2,92;3,17;2,0
NLD;Ολλανδία;2021-33;471282;16918;38;427,3349;95,6274;2,45487732337115;0,549343177257879;2,71;3,59;2,0
NLD;Ολλανδία;2021-34;412451;17829;49;425,3426;94,6313;2,44343267384494;0,543620852494776;2,37;4,32;3,0
NLD;Ολλανδία;2021-35;387602;17658;40;425,3426;90,6468;2,44343267384494;0,520731553442365;2,23;4,56;2,0
NLD;Ολλανδία;2021-36;388391;16716;39;379,5212;79,6895;2,18020573474221;0,457785981048233;2,23;4,3;2,0
NLD;Ολλανδία;2021-37;379732;14021;43;312,7812;66,7399;1,79680997561431;0,383395759127895;2,18;3,69;2,0
NLD;Ολλανδία;2021-38;483111;11612;21;243,0529;57,7749;1,39624724219711;0,331894836259969;2,78;2,4;1,0
NLD;Ολλανδία;2021-39;567337;11543;30;276,921;43,8292;1,59080628414261;0,251782289576528;3,26;2,03;2,0
NLD;Ολλανδία;2021-40;479884;16133;22;343,6609;70,7244;1,9742020432705;0,406285058180307;2,76;3,36;1,0
NLD;Ολλανδία;2021-41;673501;23529;48;469,1718;79,6895;2,69521496342147;0,457785981048233;3,87;3,49;3,0
NLD;Ολλανδία;2021-42;772361;34828;81;687,3218;115,5498;3,94840408654101;0,663789672519937;4,44;4,51;5,0
NLD;Ολλανδία;2021-43;794434;49457;137;1007,0759;143,4411;5,78527033549704;0,824014765886819;4,56;6,23;8,0
NLD;Ολλανδία;2021-44;936328;68915;168;1281,0085;208,1888;7,35890964535034;1,19596587548851;5,38;7,36;10,0
NLD;Ολλανδία;2021-45;1104723;93762;197;1579,844;225,1228;9,07560707428121;1,29324539646126;6,35;8,49;11,0
NLD;Ολλανδία;2021-46;1260229;146957;324;1985,2643;299,8317;11,4045932528641;1,72241975369398;7,24;11,66;19,0
NLD;Ολλανδία;2021-47;1318735;157124;419;2158,5889;369,56;12,400277761644;2,12298248711118;7,58;11,91;24,0
NLD;Ολλανδία;2021-48;1128927;152162;429;2126,7131;348,6415;12,2171633692247;2,00281366708602;6,49;13,48;25,0
NLD;Ολλανδία;2021-49;933180;128489;431;2010,1672;330,7114;11,5476513719417;1,89981182135017;5,36;13,77;25,0
NLD;Ολλανδία;2021-50;757717;99674;304;1437,3991;259,9869;8,2573146331575;1,49352676316986;4,35;13,15;17,0
NLD;Ολλανδία;2021-51;605250;85145;189;1152,5092;195,2392;6,62072975091007;1,12157565356817;3,48;14,07;11,0
NLD;Ολλανδία;2021-52;531688;100705;136;1061,8624;168,344;6,0999981974677;0,967072884964391;3,05;18,94;8,0
NLD;Ολλανδία;2022-01;699909;176804;83;971,2156;144,4372;5,57926664402534;0,829737090649922;4,02;25,26;5,0
NLD;Ολλανδία;2022-02;807648;224241;65;801,8754;95,6274;4,60647143429784;0,549343177257879;4,64;27,76;4,0
NLD;Ολλανδία;2022-03;916516;318426;55;1012,0564;66,7399;5,81388195931255;0,383395759127895;5,27;34,74;3,0
NLD;Ολλανδία;2022-04;1078717;426073;52;1058,874;68,7322;6,08283122317839;0,394840408654101;6,2;39,5;3,0
NLD;Ολλανδία;2022-05;1298756;567056;61;1188,3694;101,6041;6,82673344238177;0,583677125836497;7,46;43,66;3,0
NLD;Ολλανδία;2022-06;2113132;856744;76;1111,6683;82,6778;6,38611443562285;0,474952955337541;12,14;40,54;4,0
NLD;Ολλανδία;2022-07;950689;347550;98;1099,7149;89,6507;6,31744653846561;0,515009228679262;5,46;36,56;6,0
NLD;Ολλανδία;2022-08;754038;250898;54;927,3864;80,6856;5,32748435444881;0,463508305811336;4,33;33,27;3,0
NLD;Ολλανδία;2022-09;709672;374821;77;1028,9905;64,7477;5,9111614802853;0,371951109601689;4,08;52,82;4,0
NLD;Ολλανδία;2022-10;973565;463168;82;1346,7523;76,7011;7,73658307971513;0,440619006758924;5,59;47,57;5,0
NLD;Ολλανδία;2022-11;758833;340673;107;1464,2943;101,6041;8,41181740176127;0,583677125836497;4,36;44,89;6,0
NLD;Ολλανδία;2022-12;422235;242342;107;1308,8998;95,6274;7,51913473871722;0,549343177257879;2,43;57,4;6,0
NLD;Ολλανδία;2022-13;281200;156495;90;1004,0875;63,7516;5,76810336120773;0,366228784838586;1,62;55,65;5,0
NLD;Ολλανδία;2022-14;148990;78700;67;838,7318;55,7826;4,81819745053265;0,320450186733763;0,86;52,82;4,0
NLD;Ολλανδία;2022-15;79351;33016;41;553,8419;45,8215;3,18161256828522;0,263226939102734;0,46;41,61;2,0
NLD;Ολλανδία;2022-16;55579;17331;34;448,2533;43,8292;2,57504614339631;0,251782289576528;0,32;31,18;2,0
NLD;Ολλανδία;2022-17;42706;10882;30;300,8278;20,9185;1,72814207845708;0,120168820025161;0,25;25,48;2,0
NLD;Ολλανδία;2022-18;36890;10493;17;255,0063;18,9263;1,46491513935434;0,108724170498955;0,21;28,44;1,0
NLD;Ολλανδία;2022-19;33641;8929;15;198,2276;12,9495;1,13874262785748;0,0743902219203378;0,19;26,54;1,0
NLD;Ολλανδία;2022-20;29561;7711;13;185,278;12,9495;1,06435240593714;0,0743902219203378;0,17;26,09;1,0
NLD;Ολλανδία;2022-21;21453;6669;11;151,41;7,9689;0,869793363991642;0,0457785981048233;0,12;31,09;1,0
NLD;Ολλανδία;2022-22;28408;9295;3;182,2897;13,9457;1,04718543164783;0,0801125466834407;0,16;32,72;0,0
NLD;Ολλανδία;2022-23;31132;13245;6;256,9986;15,9379;1,47635978888055;0,0915571962096465;0,18;42,54;0,0
NLD;Ολλανδία;2022-24;43906;23413;11;266,9598;21,9146;1,53358303651158;0,125891144788264;0,25;53,33;1,0
NOR;Νορβηγία;2020-10;2740;176;0;1,9912;;0,0370963293367603;;0,05;7,92;0,0
NOR;Νορβηγία;2020-11;17727;1045;3;49,7794;10,9515;0,927408233419007;0,204029811352182;0,33;6,85;1,0
NOR;Νορβηγία;2020-12;34400;1164;4;187,1705;43,8059;3,48705495765547;0,816119245408726;0,64;4,18;1,0
NOR;Νορβηγία;2020-13;18886;1899;18;286,7292;76,6602;5,34187142449348;1,42820867946527;0,35;9,18;3,0
NOR;Νορβηγία;2020-14;18415;1403;46;196,1308;35,8412;3,65398843967089;0,667733928061685;0,34;6,47;8,0
NOR;Νορβηγία;2020-15;15098;838;57;90,5985;11,9471;1,68788298482259;0,222577976020562;0,28;5,05;10,0
NOR;Νορβηγία;2020-16;17643;553;37;65,7088;14,9338;1,22417886811309;0,278222470025702;0,33;3,26;7,0
NOR;Νορβηγία;2020-17;19933;449;36;39,8235;12,9426;0,741926586735206;0,241126140688942;0,37;2,12;7,0
NOR;Νορβηγία;2020-18;21789;320;10;15,9294;2,9868;0,296770634694082;0,0556444940051404;0,41;1,42;2,0
NOR;Νορβηγία;2020-19;23994;258;8;16,925;3,9824;0,315318799362463;0,0741926586735206;0,45;0,93;1,0
NOR;Νορβηγία;2020-20;24815;144;13;10,9515;2,9868;0,204029811352182;0,0556444940051404;0,46;0,51;2,0
NOR;Νορβηγία;2020-21;20302;103;3;9,9559;0,9956;0,185481646683802;0,0185481646683802;0,38;0,53;1,0
NOR;Νορβηγία;2020-22;18399;88;1;9,9559;0,9956;0,185481646683802;0,0185481646683802;0,34;0,47;0,0
NOR;Νορβηγία;2020-23;16171;107;2;1,9912;;0,0370963293367603;;0,3;0,7;0,0
NOR;Νορβηγία;2020-24;29122;84;4;7,9647;3,9824;0,148385317347041;0,0741926586735206;0,54;0,29;1,0
NOR;Νορβηγία;2020-25;28037;114;2;6,9691;1,9912;0,129837152678661;0,0370963293367603;0,52;0,39;0,0
NOR;Νορβηγία;2020-26;26036;110;5;12,9426;;0,241126140688942;;0,49;0,43;1,0
NOR;Νορβηγία;2020-27;30097;75;2;5,9735;0,9956;0,111288988010281;0,0185481646683802;0,56;0,22;0,0
NOR;Νορβηγία;2020-28;30894;51;1;1,9912;0,9956;0,0370963293367603;0,0185481646683802;0,58;0,21;0,0
NOR;Νορβηγία;2020-29;29950;47;3;7,9647;0,9956;0,148385317347041;0,0185481646683802;0,56;0,18;1,0
NOR;Νορβηγία;2020-30;29234;89;0;2,9868;0,9956;0,0556444940051404;0,0185481646683802;0,54;0,32;0,0
NOR;Νορβηγία;2020-31;35351;151;0;10,9515;;0,204029811352182;;0,66;0,56;0,0
NOR;Νορβηγία;2020-32;52645;370;1;15,9294;0,9956;0,296770634694082;0,0185481646683802;0,98;0,71;0,0
NOR;Νορβηγία;2020-33;82619;367;5;9,9559;0,9956;0,185481646683802;0,0185481646683802;1,54;0,45;1,0
NOR;Νορβηγία;2020-34;100954;318;3;11,9471;0,9956;0,222577976020562;0,0185481646683802;1,88;0,36;1,0
NOR;Νορβηγία;2020-35;110671;320;0;11,9471;0,9956;0,222577976020562;0,0185481646683802;2,06;0,34;0,0
NOR;Νορβηγία;2020-36;112700;745;0;11,9471;0,9956;0,222577976020562;0,0185481646683802;2,1;0,66;0,0
NOR;Νορβηγία;2020-37;106778;766;1;19,9118;1,9912;0,370963293367603;0,0370963293367603;1,99;0,72;0,0
NOR;Νορβηγία;2020-38;104422;743;2;22,8985;1,9912;0,426607787372743;0,0370963293367603;1,95;0,69;0,0
NOR;Νορβηγία;2020-39;100034;801;3;14,9338;2,9868;0,278222470025702;0,0556444940051404;1,86;0,79;1,0
NOR;Νορβηγία;2020-40;93368;759;5;22,8985;2,9868;0,426607787372743;0,0556444940051404;1,74;0,88;1,0
NOR;Νορβηγία;2020-41;94257;1067;0;31,8588;1,9912;0,593541269388165;0,0370963293367603;1,76;1,12;0,0
NOR;Νορβηγία;2020-42;98169;933;3;21,9029;5,9735;0,408059622704363;0,111288988010281;1,83;0,96;1,0
NOR;Νορβηγία;2020-43;107633;1452;1;42,8103;3,9824;0,797571080740346;0,0741926586735206;2,01;1,59;0,0
NOR;Νορβηγία;2020-44;136846;2726;3;53,7617;4,9779;1,00160089209253;0,0927408233419007;2,55;2,3;1,0
NOR;Νορβηγία;2020-45;174095;4097;3;97,5676;16,925;1,81772013750125;0,315318799362463;3,24;2,32;1,0
NOR;Νορβηγία;2020-46;160812;3702;9;109,5146;16,925;2,04029811352182;0,315318799362463;3;2,54;2,0
NOR;Νορβηγία;2020-47;138484;4331;12;108,519;23,8941;2,02174994885344;0,445155952041124;2,58;2,64;2,0
NOR;Νορβηγία;2020-48;125309;3063;22;94,5808;13,9382;1,76207564349611;0,259674305357322;2,33;2,34;4,0
NOR;Νορβηγία;2020-49;116285;2495;26;110,5102;18,9162;2,0588462781902;0,352415128699223;2,17;2,17;5,0
NOR;Νορβηγία;2020-50;129538;2680;33;81,6382;19,9118;1,52094950280717;0,370963293367603;2,41;2,1;6,0
NOR;Νορβηγία;2020-51;161930;2902;17;98,5632;13,9382;1,83626830216963;0,259674305357322;3,02;1,82;3,0
NOR;Νορβηγία;2020-52;127355;3154;17;77,6558;13,9382;1,44675684413365;0,259674305357322;2,37;2,55;3,0
NOR;Νορβηγία;2020-53;123860;3657;15;97,5676;10,9515;1,81772013750125;0,204029811352182;2,31;3,12;3,0
NOR;Νορβηγία;2021-01;213904;4758;36;90,5985;21,9029;1,68788298482259;0,408059622704363;3,99;2,19;7,0
NOR;Νορβηγία;2021-02;172395;3177;45;89,6029;14,9338;1,66933482015421;0,278222470025702;3,21;1,75;8,0
NOR;Νορβηγία;2021-03;141413;2431;27;90,5985;13,9382;1,68788298482259;0,259674305357322;2,63;1,57;5,0
NOR;Νορβηγία;2021-04;155462;1884;20;47,7882;9,9559;0,890311904082247;0,185481646683802;2,9;1,25;4,0
NOR;Νορβηγία;2021-05;132155;1806;18;33,85;9,9559;0,630637598724925;0,185481646683802;2,46;1,4;3,0
NOR;Νορβηγία;2021-06;139297;1729;10;45,797;7,9647;0,853215574745487;0,148385317347041;2,6;1,25;2,0
NOR;Νορβηγία;2021-07;141999;2031;15;61,7264;7,9647;1,14998620943957;0,148385317347041;2,65;1,43;3,0
NOR;Νορβηγία;2021-08;146112;2474;15;73,6735;11,9471;1,37256418546013;0,222577976020562;2,72;2,13;3,0
NOR;Νορβηγία;2021-09;195275;3936;10;104,5367;17,9206;1,94755729017992;0,333866964030843;3,64;2,15;2,0
NOR;Νορβηγία;2021-10;243442;5498;7;172,2367;29,8676;3,20883248762977;0,556444940051404;4,54;2,33;1,0
NOR;Νορβηγία;2021-11;250397;6499;9;227,9896;46,7926;4,24752970905905;0,871763739413867;4,66;2,63;2,0
NOR;Νορβηγία;2021-12;260443;6211;8;206,0866;54,7573;3,83947008635469;1,02014905676091;4,85;2,27;1,0
NOR;Νορβηγία;2021-13;158241;5526;17;209,0734;54,7573;3,89511458035983;1,02014905676091;2,95;3,23;3,0
NOR;Νορβηγία;2021-14;186250;4945;11;199,1175;31,8588;3,70963293367603;0,593541269388165;3,47;2,59;2,0
NOR;Νορβηγία;2021-15;177393;3889;24;170,2455;33,85;3,17173615829301;0,630637598724925;3,3;2,11;4,0
NOR;Νορβηγία;2021-16;167986;3102;28;132,4131;28,872;2,46690590089456;0,537896775383024;3,13;1,92;5,0
NOR;Νορβηγία;2021-17;173468;2857;20;70,6867;13,9382;1,31691969145499;0,259674305357322;3,23;1,62;4,0
NOR;Νορβηγία;2021-18;178521;2896;11;70,6867;11,9471;1,31691969145499;0,222577976020562;3,33;1,75;2,0
NOR;Νορβηγία;2021-19;165965;2934;7;65,7088;12,9426;1,22417886811309;0,241126140688942;3,09;1,54;1,0
NOR;Νορβηγία;2021-20;190398;3115;7;60,7308;13,9382;1,13143804477119;0,259674305357322;3,55;1,69;1,0
NOR;Νορβηγία;2021-21;192033;2410;2;50,775;9,9559;0,945956398087387;0,185481646683802;3,58;1,19;0,0
NOR;Νορβηγία;2021-22;173979;1993;2;49,7794;7,9647;0,927408233419007;0,148385317347041;3,24;1,07;0,0
NOR;Νορβηγία;2021-23;161233;1229;4;28,872;2,9868;0,537896775383024;0,0556444940051404;3;0,76;1,0
NOR;Νορβηγία;2021-24;171744;1287;1;21,9029;;0,408059622704363;;3,2;0,73;0,0
NOR;Νορβηγία;2021-25;153975;1255;2;19,9118;4,9779;0,370963293367603;0,0927408233419007;2,87;0,83;0,0
NOR;Νορβηγία;2021-26;165471;1361;2;16,925;1,9912;0,315318799362463;0,0370963293367603;3,08;0,79;0,0
NOR;Νορβηγία;2021-27;189484;1248;2;17,9206;4,9779;0,333866964030843;0,0927408233419007;3,53;0,62;0,0
NOR;Νορβηγία;2021-28;179413;1142;0;17,9206;4,9779;0,333866964030843;0,0927408233419007;3,34;0,66;0,0
NOR;Νορβηγία;2021-29;191921;1428;3;18,9162;2,9868;0,352415128699223;0,0556444940051404;3,58;0,78;1,0
NOR;Νορβηγία;2021-30;233332;2086;0;19,9118;2,9868;0,370963293367603;0,0556444940051404;4,35;0,98;0,0
NOR;Νορβηγία;2021-31;266456;2983;5;33,85;5,9735;0,630637598724925;0,111288988010281;4,96;1,12;1,0
NOR;Νορβηγία;2021-32;223345;3648;4;35,8412;2,9868;0,667733928061685;0,0556444940051404;4,16;1,68;1,0
NOR;Νορβηγία;2021-33;244433;4124;3;48,7838;5,9735;0,908860068750627;0,111288988010281;4,55;1,84;1,0
NOR;Νορβηγία;2021-34;329888;8432;3;68,6955;7,9647;1,27982336211823;0,148385317347041;6,15;2,64;1,0
NOR;Νορβηγία;2021-35;355290;10225;8;68,6955;16,925;1,27982336211823;0,315318799362463;6,62;2,84;1,0
NOR;Νορβηγία;2021-36;295843;8877;5;100,5543;23,8941;1,8733646315064;0,445155952041124;5,51;2,89;1,0
NOR;Νορβηγία;2021-37;228515;6097;14;78,6514;11,9471;1,46530500880203;0,222577976020562;4,26;2,51;3,0
NOR;Νορβηγία;2021-38;176225;4696;9;63,7176;16,925;1,18708253877633;0,315318799362463;3,28;2,62;2,0
NOR;Νορβηγία;2021-39;116732;3598;11;59,7353;9,9559;1,11288988010281;0,185481646683802;2,17;2,98;2,0
NOR;Νορβηγία;2021-40;97095;3029;10;57,7441;14,9338;1,07579355076605;0,278222470025702;1,81;3,1;2,0
NOR;Νορβηγία;2021-41;76079;2789;13;61,7264;15,9294;1,14998620943957;0,296770634694082;1,42;3,72;2,0
NOR;Νορβηγία;2021-42;84279;4166;10;80,6426;12,9426;1,50240133813879;0,241126140688942;1,57;5,22;2,0
NOR;Νορβηγία;2021-43;107020;6763;6;115,4882;21,9029;2,1515871015321;0,408059622704363;1,99;6,55;1,0
NOR;Νορβηγία;2021-44;127885;9575;22;144,3602;40,8191;2,68948387691512;0,760474751403586;2,38;7,69;4,0
NOR;Νορβηγία;2021-45;144901;11671;28;164,272;28,872;3,06044717028272;0,537896775383024;2,7;8,16;5,0
NOR;Νορβηγία;2021-46;150091;14385;49;150,3337;23,8941;2,8007728649254;0,445155952041124;2,8;9,81;9,0
NOR;Νορβηγία;2021-47;160691;18010;51;179,2058;44,8014;3,33866964030843;0,834667410077107;2,99;11,49;9,0
NOR;Νορβηγία;2021-48;240269;23527;43;217,0381;44,8014;4,04349989770687;0,834667410077107;4,48;11,07;8,0
NOR;Νορβηγία;2021-49;342217;33432;43;225,9984;70,6867;4,21043337972229;1,31691969145499;6,38;9,98;8,0
NOR;Νορβηγία;2021-50;371956;32544;68;254,8704;62,722;4,74833015510532;1,16853437410795;6,93;8,37;12,0
NOR;Νορβηγία;2021-51;266030;23913;53;198,1219;51,7706;3,69108476900765;0,964504562755768;4,96;8,58;10,0
NOR;Νορβηγία;2021-52;244694;24981;48;188,1661;39,8235;3,50560312232385;0,741926586735206;4,56;10,89;9,0
NOR;Νορβηγία;2022-01;298930;45050;45;147,347;31,8588;2,74512837092026;0,593541269388165;5,57;15,53;8,0
NOR;Νορβηγία;2022-02;308195;68025;31;120,4661;18,9162;2,244327924874;0,352415128699223;5,74;23,62;6,0
NOR;Νορβηγία;2022-03;372769;110203;33;156,3072;23,8941;2,91206185293568;0,445155952041124;6,94;32,06;6,0
NOR;Νορβηγία;2022-04;346717;142465;25;226,994;18,9162;4,22898154439067;0,352415128699223;6,46;39,07;5,0
NOR;Νορβηγία;2022-05;252955;128499;28;240,9322;20,9073;4,488655849748;0,389511458035983;4,71;50,89;5,0
NOR;Νορβηγία;2022-06;226330;142193;46;319,5836;15,9294;5,95396085855003;0,296770634694082;4,22;61,2;8,0
NOR;Νορβηγία;2022-07;160014;100656;35;450,0056;38,8279;8,38377043010783;0,723378422066826;2,98;63,05;6,0
NOR;Νορβηγία;2022-08;152175;95357;50;524,6747;38,8279;9,77488278023634;0,723378422066826;2,84;66,35;9,0
NOR;Νορβηγία;2022-09;103721;76576;66;548,5688;60,7308;10,2200387322775;1,13143804477119;1,93;63,07;12,0
NOR;Νορβηγία;2022-10;72880;43541;89;543,5908;40,8191;10,1272979089356;0,760474751403586;1,36;57,71;16,0
NOR;Νορβηγία;2022-11;55070;27584;416;406,1997;33,85;7,5676511846991;0,630637598724925;1,03;48,44;76,0
NOR;Νορβηγία;2022-12;43318;18171;170;352,438;33,85;6,56605029260657;0,630637598724925;0,81;40,48;31,0
NOR;Νορβηγία;2022-13;35703;11070;179;251,8837;28,872;4,69268566110018;0,537896775383024;0,67;29,42;33,0
NOR;Νορβηγία;2022-14;33684;7220;149;214,0513;20,9073;3,98785540370173;0,389511458035983;0,63;20,46;27,0
NOR;Νορβηγία;2022-15;17947;3801;116;160,2896;11,9471;2,9862545116092;0,222577976020562;0,33;20,27;21,0
NOR;Νορβηγία;2022-16;19623;3900;88;137,3911;17,9206;2,55964672423646;0,333866964030843;0,37;19,22;16,0
NOR;Νορβηγία;2022-17;16483;2499;61;80,6426;9,9559;1,50240133813879;0,185481646683802;0,31;13,69;11,0
NOR;Νορβηγία;2022-18;14336;1882;74;76,6602;8,9603;1,42820867946527;0,166933482015421;0,27;13,05;14,0
NOR;Νορβηγία;2022-19;13838;1761;55;89,6029;4,9779;1,66933482015421;0,0927408233419007;0,26;12,75;10,0
NOR;Νορβηγία;2022-20;13410;1520;33;77,6558;6,9691;1,44675684413365;0,129837152678661;0,25;13,14;6,0
NOR;Νορβηγία;2022-21;13182;1597;47;80,6426;9,9559;1,50240133813879;0,185481646683802;0,25;45,89;9,0
NOR;Νορβηγία;2022-22;13834;1911;31;98,5632;7,9647;1,83626830216963;0,148385317347041;0,26;38,62;6,0
NOR;Νορβηγία;2022-23;13922;2056;38;137,3911;6,9691;2,55964672423646;0,129837152678661;0,26;28,16;7,0
NOR;Νορβηγία;2022-24;14671;2896;40;148,3425;9,9559;2,76367653558864;0,185481646683802;0,27;17,78;7,0
POL;Πολωνία;2020-01;;0;0;;;;;;;0,0
POL;Πολωνία;2020-02;;0;0;;;;;;;0,0
POL;Πολωνία;2020-03;;0;0;;;;;;;0,0
POL;Πολωνία;2020-04;;0;0;;;;;;;0,0
POL;Πολωνία;2020-05;;0;0;;;;;;;0,0
POL;Πολωνία;2020-06;;0;0;;;;;;;0,0
POL;Πολωνία;2020-07;;0;0;;;;;;;0,0
POL;Πολωνία;2020-08;;0;0;;;;;;;0,0
POL;Πολωνία;2020-09;;0;0;;;;;;;0,0
POL;Πολωνία;2020-10;603;11;0;;;;;0;1,82;0,0
POL;Πολωνία;2020-11;5835;114;3;;;;;0,02;1,95;0,0
POL;Πολωνία;2020-12;13328;509;4;;;;;0,04;3,82;0,0
POL;Πολωνία;2020-13;26137;1228;15;;;;;0,07;4,7;0,0
POL;Πολωνία;2020-14;39315;2240;72;;;;;0,1;5,7;2,0
POL;Πολωνία;2020-15;58636;2572;137;;;;;0,15;4,39;4,0
POL;Πολωνία;2020-16;68619;2550;127;;;;;0,18;3,72;3,0
POL;Πολωνία;2020-17;85170;2330;175;;;;;0,22;2,74;5,0
POL;Πολωνία;2020-18;84208;2139;143;;;;;0,22;2,54;4,0
POL;Πολωνία;2020-19;106419;2303;122;;;;;0,28;2,16;3,0
POL;Πολωνία;2020-20;137144;2533;126;;;;;0,36;1,85;3,0
POL;Πολωνία;2020-21;145463;2759;71;;;;;0,38;1,9;2,0
POL;Πολωνία;2020-22;137303;2496;68;;;;;0,36;1,82;2,0
POL;Πολωνία;2020-23;129522;2777;91;;;;;0,34;2,14;2,0
POL;Πολωνία;2020-24;120030;2831;92;;;;;0,32;2,36;2,0
POL;Πολωνία;2020-25;140738;2539;109;;;;;0,37;1,8;3,0
POL;Πολωνία;2020-26;131241;1976;83;;;;;0,35;1,51;2,0
POL;Πολωνία;2020-27;130905;2043;78;;;;;0,34;1,56;2,0
POL;Πολωνία;2020-28;124140;1941;55;;;;;0,33;1,56;1,0
POL;Πολωνία;2020-29;124200;2213;52;;;;;0,33;1,78;1,0
POL;Πολωνία;2020-30;124664;2961;48;;;;;0,33;2,38;1,0
POL;Πολωνία;2020-31;141420;3829;60;;;;;0,37;2,71;2,0
POL;Πολωνία;2020-32;152995;4897;76;;;;;0,4;3,2;2,0
POL;Πολωνία;2020-33;153238;4893;70;;;;;0,4;3,19;2,0
POL;Πολωνία;2020-34;168947;5078;78;;;;;0,45;3,01;2,0
POL;Πολωνία;2020-35;167507;5108;78;;;;;0,44;3,05;2,0
POL;Πολωνία;2020-36;147696;3954;87;;;;;0,39;2,68;2,0
POL;Πολωνία;2020-37;128316;3328;67;;;;;0,34;2,59;2,0
POL;Πολωνία;2020-38;133935;5088;105;;;;;0,35;3,8;3,0
POL;Πολωνία;2020-39;146981;8090;139;;;;;0,39;5,5;4,0
POL;Πολωνία;2020-40;182437;12744;198;;;;;0,48;6,99;5,0
POL;Πολωνία;2020-41;234359;25742;374;;;;;0,62;10,98;10,0
POL;Πολωνία;2020-42;306145;49950;570;;;;;0,81;16,32;15,0
POL;Πολωνία;2020-43;366095;77922;864;;;;;0,96;21,28;23,0
POL;Πολωνία;2020-44;460691;126214;1346;;;;;1,21;27,4;36,0
POL;Πολωνία;2020-45;447550;166613;2088;;;;;1,18;37,23;55,0
POL;Πολωνία;2020-46;385141;166547;2477;;;;;1,01;43,24;65,0
POL;Πολωνία;2020-47;383140;148359;3270;;;;;1,01;38,72;86,0
POL;Πολωνία;2020-48;344010;100911;3408;;;;;0,91;29,33;90,0
POL;Πολωνία;2020-49;343256;77033;3060;;;;;0,9;22,44;81,0
POL;Πολωνία;2020-50;327081;72664;2775;;;;;0,86;22,22;73,0
POL;Πολωνία;2020-51;309243;66790;2533;;;;;0,81;21,6;67,0
POL;Πολωνία;2020-52;240540;53668;1778;;;;;0,63;22,31;47,0
POL;Πολωνία;2020-53;281985;62386;2007;;;;;0,74;22,12;53,0
POL;Πολωνία;2021-01;335397;67219;2085;;;;;0,88;20,04;55,0
POL;Πολωνία;2021-02;426357;48578;2178;;;;;1,12;11,39;58,0
POL;Πολωνία;2021-03;284371;38948;2022;;;;;0,75;13,7;53,0
POL;Πολωνία;2021-04;234632;37763;1830;;;;;0,62;16,09;48,0
POL;Πολωνία;2021-05;271488;36794;1921;;;;;0,72;13,55;51,0
POL;Πολωνία;2021-06;302974;38814;1726;;;;;0,8;12,81;46,0
POL;Πολωνία;2021-07;317359;51154;1371;;;;;0,84;16,12;36,0
POL;Πολωνία;2021-08;342286;69123;1610;;;;;0,9;20,19;43,0
POL;Πολωνία;2021-09;379380;89419;1520;;;;;1;23,57;40,0
POL;Πολωνία;2021-10;450223;117089;1899;;;;;1,19;26,01;50,0
POL;Πολωνία;2021-11;520899;155552;2144;;;;;1,37;29,86;57,0
POL;Πολωνία;2021-12;621069;194006;2591;;;;;1,64;31,24;68,0
POL;Πολωνία;2021-13;600052;180514;3077;;;;;1,58;30,08;81,0
POL;Πολωνία;2021-14;610218;138144;3499;;;;;1,61;22,64;92,0
POL;Πολωνία;2021-15;553882;108715;3623;;;;;1,46;19,63;96,0
